ConvID_qtmentions,text,ratings
11766_1,"Hello! Hi there! Can you recommend any newer action movies,. I really enjoyed @204865 ","[(1714, 1), (3636, 1), (1560, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11766_2,"Hello! Hi there! Can you recommend any newer action movies,. I really enjoyed @204865 I just watched @180899 which is good but that's an oldone I haven't seen tht one but will check it out. It's a great movie! Do you have anything newer by chance? ","[(3636, 1), (1560, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11766_3,"Hello! Hi there! Can you recommend any newer action movies,. I really enjoyed @204865 I just watched @180899 which is good but that's an oldone I haven't seen tht one but will check it out. It's a great movie! Do you have anything newer by chance? @205194 is good! I did see that one and liked it even though I am not a big horror fan. ","[(1560, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11766_4,"Hello! Hi there! Can you recommend any newer action movies,. I really enjoyed @204865 I just watched @180899 which is good but that's an oldone I haven't seen tht one but will check it out. It's a great movie! Do you have anything newer by chance? @205194 is good! I did see that one and liked it even though I am not a big horror fan. I also just saw @83552 a few weeks ago.  It is comedy/action and was really good. @204604 is really good! I haven't seen that one yet. I will check into it.  Thank you ","[(1560, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11767_0,hello ,"[(1870, 1), (112, 1), (2941, 1), (3287, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11767_1,hello my movie-mood wants some @122385 Hi there! What type of movie are you looking for today? ,"[(1870, 1), (112, 1), (2941, 1), (3287, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11767_2,hello my movie-mood wants some @122385 Hi there! What type of movie are you looking for today? Classic! I love that one! Have you seen the sequel @122385 ? Oh shoot yes you have lol lets try that one again LOL ok ,"[(112, 1), (2941, 1), (3287, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11767_3,hello my movie-mood wants some @122385 Hi there! What type of movie are you looking for today? Classic! I love that one! Have you seen the sequel @122385 ? Oh shoot yes you have lol lets try that one again LOL ok @107420 is the sequel it was hillarious! ,"[(2941, 1), (3287, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11767_4,hello my movie-mood wants some @122385 Hi there! What type of movie are you looking for today? Classic! I love that one! Have you seen the sequel @122385 ? Oh shoot yes you have lol lets try that one again LOL ok @107420 is the sequel it was hillarious! Also @131730 was a great jim carrie comedy! thats sick one i hope i will not want to see it for the rest of my life ,"[(3287, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11769_0,Hello! hi ,"[(132, 1), (2941, 1), (2895, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11769_1,Hello! hi looking for something like @122385 hello? ,"[(2895, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11769_2,Hello! hi looking for something like @122385 hello? maybe something like @112737 ,"[(2941, 1), (2895, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11789_0,Hello! hello Looking for some good action movies ,"[(1654, 1), (3636, 1), (417, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11789_2,"Hello! hello Looking for some good action movies @142890  was a good one, and @144628 ","[(2740, 1), (1654, 1), (3636, 1), (417, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11789_3,"Hello! hello Looking for some good action movies @142890  was a good one, and @144628 Haven't seen @142890 ","[(3636, 1), (417, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11789_4,"Hello! hello Looking for some good action movies @142890  was a good one, and @144628 Haven't seen @142890 i really looking forward to seeing @204974 too I heard it was good ","[(417, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11819_0,"Hello Hi, what movie genre do you like? I am looking for a good comedy Have you seen @184605 or @163616 ","[(885, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11831_0,Hi there!  What kind of movies do you like? Keeping in mind I am blonde and pretty shallow. ,"[(2699, 1), (362, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11831_1,Hi there!  What kind of movies do you like? Keeping in mind I am blonde and pretty shallow. Hello! I really enjoy romantic comedies like @97219 YAY I can help with that one!  LOL Have you seen @170037 ? I haven't. I think my favorite ever is @169726 ,"[(362, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11831_2,Hi there!  What kind of movies do you like? Keeping in mind I am blonde and pretty shallow. Hello! I really enjoy romantic comedies like @97219 YAY I can help with that one!  LOL Have you seen @170037 ? I haven't. I think my favorite ever is @169726 I haven't seen that one either. I also really enjoyed @78874. Followed close by @132973 .  There is a @138233 but I've not seen that one ,"[(362, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11844_0,"Hello, how are you this evening I'm doing great. I'm looking for some smart horror films. ","[(6485, 0), (4258, 0), (874, 1), (1084, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11844_1,"Hello, how are you this evening I'm doing great. I'm looking for some smart horror films. I think @153346 is a smart horror film. ","[(4258, 0), (874, 1), (1084, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11844_2,"Hello, how are you this evening I'm doing great. I'm looking for some smart horror films. I think @153346 is a smart horror film. I think @130591 is not a smart horror film ","[(874, 1), (1084, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11844_3,"Hello, how are you this evening I'm doing great. I'm looking for some smart horror films. I think @153346 is a smart horror film. I think @130591 is not a smart horror film Have you seen @184951 ","[(1084, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11855_0,"Hello Hi there what kind of movies do you like? Well, I never watch comedies so how bout you suggest some of those I don’t really like them though lol ","[(67, 0), (1837, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11855_1,"Hello Hi there what kind of movies do you like? Well, I never watch comedies so how bout you suggest some of those I don’t really like them though lol No @197200 or the likes please ","[(1837, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11863_0,"Hi, what kind of movies are you looking for tonight ","[(3530, 1), (2688, 1), (5376, 1), (313, 1), (3558, 1), (2368, 1), (5450, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11863_2,"Hi, what kind of movies are you looking for tonight Hey how are you I'm looking for a funny movie like @181301 and @178472 ","[(5376, 1), (313, 1), (3558, 1), (2368, 1), (5450, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11863_3,"Hi, what kind of movies are you looking for tonight Hey how are you I'm looking for a funny movie like @181301 and @178472 Have you seen @166052 ","[(313, 1), (3558, 1), (2368, 1), (5450, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11863_4,"Hi, what kind of movies are you looking for tonight Hey how are you I'm looking for a funny movie like @181301 and @178472 Have you seen @166052 Or how about @190418 Yes both movies are good suggestions ","[(3558, 1), (2368, 1), (5450, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11863_5,"Hi, what kind of movies are you looking for tonight Hey how are you I'm looking for a funny movie like @181301 and @178472 Have you seen @166052 Or how about @190418 Yes both movies are good suggestions How about @198274 ","[(2368, 1), (5450, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11868_0,Hi What kind of movies do you like I like all kinds of things I bet you can recommend something that I'll like ,"[(822, 1), (1049, 1), (1131, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11868_1,Hi What kind of movies do you like I like all kinds of things I bet you can recommend something that I'll like Have you seen @166790 ? Wow is all i can say What's it about. Really difficult to say...this guy whose brother is a gay reporter Going to do a story about this killer in the swamp Okay then I'll check it out Who ends up killing the gay brother and the other brothers cougar lover What else do you think is good. ,"[(1049, 1), (1131, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11868_2,Hi What kind of movies do you like I like all kinds of things I bet you can recommend something that I'll like Have you seen @166790 ? Wow is all i can say What's it about. Really difficult to say...this guy whose brother is a gay reporter Going to do a story about this killer in the swamp Okay then I'll check it out Who ends up killing the gay brother and the other brothers cougar lover What else do you think is good. Okay then there is @200798 great old flick ,"[(1131, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11873_0,I'm going to do this a little different. I'm going to recommend stuff that I'm excited about that I haven't seen. okay Upcoming things. sounds good ,"[(1705, 1), (2374, 1), (5003, 1), (3254, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11873_1,I'm going to do this a little different. I'm going to recommend stuff that I'm excited about that I haven't seen. okay Upcoming things. sounds good I'm really looking forward to @204870 all right ,"[(2374, 1), (5003, 1), (3254, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11873_2,I'm going to do this a little different. I'm going to recommend stuff that I'm excited about that I haven't seen. okay Upcoming things. sounds good I'm really looking forward to @204870 all right and also @205163 ,"[(5003, 1), (3254, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11873_3,I'm going to do this a little different. I'm going to recommend stuff that I'm excited about that I haven't seen. okay Upcoming things. sounds good I'm really looking forward to @204870 all right and also @205163 There is @77293 which looks interesting. hmmm I will definitely check into it.  I'm not going to the theatre to see it htough avengers sounds good and a wrinkle in time may be of interest avengers sounds good and a wrinkle in time may be of interest ,"[(3254, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11876_0,"Hi, What kind of movie would you like? to see? to see? You have anything set in S Korea? ","[(2652, 1), (518, 1), (2161, 1), (6045, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11876_1,"Hi, What kind of movie would you like? to see? to see? You have anything set in S Korea? How about @111475 ...it is actually in thailand I think ... Meh close enough! ","[(518, 1), (2161, 1), (6045, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11876_3,"Hi, What kind of movie would you like? to see? to see? You have anything set in S Korea? How about @111475 ...it is actually in thailand I think ... Meh close enough! You could also look at something like @199262  or @78634 ","[(518, 1), (2161, 1), (6045, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11876_5,"Hi, What kind of movie would you like? to see? to see? You have anything set in S Korea? How about @111475 ...it is actually in thailand I think ... Meh close enough! You could also look at something like @199262  or @78634 You could also look at something like @199262  or @78634 haha. yeah not so close, but the other two are set in korea haha. yeah not so close, but the other two are set in korea Oh my Gosh I have seen Oldboy that was a weird freaking movie! ","[(6045, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11883_0,What films can I turn you on to? Hi there!  I am looking for a relaxing movie to chill with cause I'm cranky!! Maybe like fantasy or..  something NON depressing Okay Something to cheer you up ,"[(3280, 1), (523, 1), (5226, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11883_1,What films can I turn you on to? Hi there!  I am looking for a relaxing movie to chill with cause I'm cranky!! Maybe like fantasy or..  something NON depressing Okay Something to cheer you up @128167 is a cheerful film ,"[(523, 1), (5226, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11883_2,What films can I turn you on to? Hi there!  I am looking for a relaxing movie to chill with cause I'm cranky!! Maybe like fantasy or..  something NON depressing Okay Something to cheer you up @128167 is a cheerful film @122837 is another one to pick you up I actually like that one!  And I think I have it on Hulu.  Erm both of those actually Johnny Depp is awsome. ,"[(5226, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11883_3,"What films can I turn you on to? Hi there!  I am looking for a relaxing movie to chill with cause I'm cranky!! Maybe like fantasy or..  something NON depressing Okay Something to cheer you up @128167 is a cheerful film @122837 is another one to pick you up I actually like that one!  And I think I have it on Hulu.  Erm both of those actually Johnny Depp is awsome. Lets go old school and watch @136983, that should lighten your mood Depp is awesome Why is the rum always gone!! Check out a classic from the 80s called @189705, star Bill Murray and some others It's hilarious ","[(5226, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11915_0,Hello Hello What kin of movies are you looking for? I need a good horror movie. What would you suggest? ,"[(163, 1), (4155, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11915_1,Hello Hello What kin of movies are you looking for? I need a good horror movie. What would you suggest? How about @187028 ,"[(163, 1), (4155, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11934_0,hi How can I help you today? hi I'm looking for a good comedy ,"[(2772, 1), (5124, 1), (5274, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11934_2,hi How can I help you today? hi I'm looking for a good comedy make like @99060 or @122385 *maybe ,"[(5274, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11934_4,"hi How can I help you today? hi I'm looking for a good comedy make like @99060 or @122385 *maybe Have you seen @79266 with Simon Pegg, or @90921 as Simon Pegg now that I think about it. *also ","[(5274, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11934_5,"hi How can I help you today? hi I'm looking for a good comedy make like @99060 or @122385 *maybe Have you seen @79266 with Simon Pegg, or @90921 as Simon Pegg now that I think about it. *also I have not heard of those.. What's @90921 about? ","[(5274, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11965_0,Howdy! Hello! What genres do you like? Comedy and action Have any good suggestions? ,"[(1252, 1), (3082, 1), (1338, 1), (2899, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
11965_2,Howdy! Hello! What genres do you like? Comedy and action Have any good suggestions? I would suggest maybe @170277 or @98165 Awesome Never seen either one ,"[(1338, 1), (2899, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]"
